id      ,catName          ,catAdoptionDate        ,catRating
1995,Sylvester,10/01/2012,79
1995,Orrick,04/19/2017,20
1995,Toyota,12/28/2007,1
1996,Zak,06/21/2016,70
1997,Ricochet,03/16/2014,28
1997,Aristotle,07/03/2016,88
1997,Misha,03/11/2016,44
1998,Copernicus,12/14/2008,27
1999,Papa,11/18/2012,27
2000,Pheobe,06/19/2014,21
2001,Cat-a-tonic,03/18/2010,29
2001,Gurney,12/21/2015,98
2002,Eggers,04/09/2013,55
2002,Bess,10/01/2011,95
2002,Princess Peach,06/14/2015,7
2003,Moriarty,05/13/2016,78
2003,Tipper,12/29/2013,20
2004,Greystoke,12/19/2010,99
2004,The Unnamable,02/24/2010,84
2004,Daytona,05/19/2016,34
2005,Malone Dies,08/30/2012,86
2005,Farthing,02/15/2010,12
2005,Elvis,03/23/2013,17
2006,Malloy,06/25/2014,6
2007,Cindy,06/23/2008,6
2008,Josephine,02/14/2010,43
2008,Dipstick,10/19/2016,71
2008,Jo Jo,05/10/2016,52
2009,Eleven,06/13/2012,52
2009,George Clooney,10/30/2012,70
2010,Shingles,05/31/2007,21
2010,Mr. Mittens,12/16/2013,38
2011,Humperdinck,11/10/2013,39
2012,Waldo,12/21/2011,8
2013,Cat-a-tonic,07/23/2007,84
2014,Buddha,05/25/2010,15
2015,Waldo,11/03/2009,47
2015,Joe Lighthouse III,12/21/2012,21
2015,Funyon,07/18/2011,77
2016,Cornmeal,05/16/2012,57
2016,Muschi,10/03/2008,5
2017,Mustafa,03/03/2014,76
2017,Sam Peckinpaw,06/04/2014,0
2018,Taffy,03/07/2008,97
2019,Crystal Meth,09/21/2010,9
2019,Doolittle,10/14/2016,84
2019,Farthing,03/08/2016,3
2020,Tipper,01/06/2014,33
2020,Leon,05/09/2015,90
2021,Dread Pirate Roberts,01/14/2016,76
2021,Chandler,07/27/2011,57
2021,Tigger,12/12/2017,21
2022,Noodles,06/09/2007,0
2022,Muesli,08/02/2014,18
2022,Fi Fi,01/04/2012,7
2023,Gurney,12/06/2016,14
2023,Porkchop,07/22/2017,38
2023,Arbuckle,09/05/2011,71
2024,Fezzik,03/06/2011,92
2024,Fudge,04/05/2007,93
2025,Oatmeal,11/07/2016,22
2025,Porgie,01/21/2007,84
2025,Kemosabe,03/16/2011,26
2026,Meatball,07/09/2016,39
2027,Smudge,05/22/2009,10
2027,Galoof,04/03/2008,93
2027,Fudge,06/02/2016,57
2028,Pookie,05/11/2015,96
2029,Tiger,12/18/2008,7
2029,Milo,05/29/2010,65
2030,Oswald,05/01/2009,62
2031,Dana,07/14/2007,56
2031,Pru,11/23/2015,18
2032,Korsakov,10/31/2008,35
2033,Nutmeg,09/27/2017,24
2033,Doolittle,12/26/2007,90
2034,Noodles,03/22/2009,37
2034,Sylvester,03/16/2007,2
2035,Matches,06/07/2011,81
2035,Cat-a-tonic,08/12/2014,60
2035,Joe Lighthouse III,05/07/2007,40
2036,Smudge,05/30/2014,81
2036,Waluigi,10/23/2016,95
2037,Mr. Mittens,06/20/2008,56
2037,Bob Dole,08/18/2009,91
2037,Porkchop,10/05/2007,54
2038,Joe Lighthouse III,11/15/2017,91
2039,Fi Fi,02/23/2012,85
2039,Kiska,04/24/2015,94
2040,Wheezer,11/12/2013,56
2040,Mallow,06/24/2016,72
2040,Sylvester,03/20/2013,66
2041,Chandler,11/10/2007,2
2041,Freckles,08/04/2009,86
2041,Chia,06/25/2011,82
2042,Frannie,01/16/2013,33
2043,Baskerville,04/17/2016,15
2043,Sweet Pea,09/03/2015,18
2043,Katz,10/01/2012,99
2044,Farthing,09/30/2015,11
2044,Pantera,09/11/2017,49
2044,Chewbacca,09/19/2015,29
2045,Boris,04/29/2017,47
2046,Sylvester,01/24/2017,24
2046,Cow,02/04/2010,41
2047,Gipsy,12/29/2010,50
2048,Moonbeam,06/17/2016,59
2049,Bess,01/19/2014,53
2049,Cat-a-tonic,09/06/2017,94
2050,Daring Fireball,02/20/2017,91
2050,Merrick,11/07/2015,91
2051,Matches,12/17/2017,10
2051,Ashes,11/16/2015,54
2051,Bonesteel,05/16/2010,52
2052,Brutus,07/31/2017,92
2053,Gabby,12/19/2011,31
2053,Ladybird,04/23/2017,2
2054,Parsnip,01/25/2011,87
2055,Sherbet,12/16/2017,89
2055,Cat-a-tonic,05/14/2016,97
2056,Lumpy,06/01/2012,26
2056,Gipsy,10/24/2008,83
2056,Zak,12/25/2008,5
2057,Lumpy,07/12/2012,40
2057,Beau,01/20/2014,93
2058,Catzilla,07/23/2011,6
2059,Cupcake,01/21/2010,44
2059,Stankle,05/23/2010,90
2060,Wigglesworth,04/10/2013,79
2060,Yarb,06/21/2008,3
2061,Eleven,01/20/2009,12
2061,Arbuckle,02/16/2015,99
2062,Sherbet,10/14/2009,43
2062,Domino,10/13/2012,63
2063,Honeypot,11/27/2012,31
2063,Cupcake,11/26/2009,22
2064,Stairloafer,02/02/2012,54
2065,Ragamuffin,02/16/2017,72
2065,Orrick,12/05/2010,61
2066,Milkshake,05/23/2015,52
2067,Moriarty,02/18/2015,60
2067,Moriarty,02/15/2013,58
2068,Shell,06/14/2016,11
2068,Dice,12/16/2015,21
2068,Elvis,04/27/2010,30
2069,Tipper,08/11/2016,59
2069,Milo,03/04/2016,58
2070,Sherbet,11/09/2017,95
2071,Franzen,03/31/2015,15
2071,Sobriquet,03/10/2010,92
2071,Stardew,09/15/2013,53
2072,Arbuckle,01/14/2016,68
2072,Gipsy,09/17/2011,19
2073,Farthing,11/05/2012,98
2073,Yoko,07/05/2015,36
2073,Pancreas,01/08/2012,38
2074,Gurney,07/20/2014,1
2074,Cuddles the Kitten Clown,07/31/2013,96
2074,Commander D,08/23/2007,71
2075,Chandler,03/02/2013,6
2075,Tigger,01/31/2012,83
2076,Zoe,11/25/2009,63
2077,Cow,01/01/2012,31
2077,Domino,08/19/2017,39
2078,Ears Malone,07/09/2013,52
2078,Parsnip,12/01/2014,93
2079,Hirohito,03/19/2009,3
2080,Daytona,03/07/2011,74
2080,Vizzini,12/28/2007,0
2080,Gabby,10/29/2015,49
2081,Matches,08/22/2016,20
2081,Crocket,07/20/2013,97
2081,Kuzma,07/26/2016,13
2082,Ricochet,04/09/2008,55
2082,Zak,07/18/2012,69
2083,Rorschach,03/07/2016,88
2084,Pi-chan,10/08/2007,84
2084,Buddha,09/21/2014,62
2084,Ramses,08/27/2017,69
2085,Daisy,11/18/2012,16
2086,Stardew,10/06/2008,38
2086,Maynard,03/16/2007,8
2087,Tiger,01/18/2012,5
2088,Humperdinck,05/30/2012,3
2089,Miyamoto,06/10/2013,66
2089,Katz,03/08/2011,84
2090,Miracle Max,06/25/2012,81
2091,Ritzy,10/11/2008,1
2091,Elvis,02/27/2014,15
2092,Yoko,03/09/2012,93
2093,Snickers,09/17/2014,39
2093,Luna,05/13/2011,36
2093,Sparky,04/17/2012,60
2094,Hirohito,07/18/2007,70
2094,Bianca,06/17/2009,26
2095,Jo Jo,03/19/2008,24
2095,Pepper,02/24/2011,74
2096,Bianca,09/26/2017,91
2096,Dumpsterfire,08/17/2015,13
2096,Chewbacca,11/29/2009,51
2097,Johnny Cash,06/23/2009,3
2097,Starfruit,06/11/2011,54
2098,Penguin,07/31/2016,79
2098,Foo Foo,08/03/2014,0
2099,Nutmeg,03/09/2012,14
2099,Pepa,02/17/2016,33
2099,Bigfoot,01/24/2007,18
2100,Wigglesworth,02/22/2013,75
2100,Cinnabon,05/28/2008,92
2100,Captain Fluffybritches,08/17/2014,13
2101,Cupcake,10/07/2012,12
2101,Milo,07/05/2007,17
2101,Ricochet,02/14/2009,51
2102,Waluigi,09/08/2007,24
2102,Chandler,05/06/2012,29
2103,Taffy,03/10/2013,87
2103,Shell,12/01/2008,33
2104,Ewan McTeagle,02/23/2017,98
2104,Beauregard,01/20/2015,23
2105,Cornmeal,04/17/2010,29
2106,Ramses,01/06/2014,58
2107,Katz,09/03/2016,18
2108,Dremmel,03/15/2017,22
2109,Trout,06/05/2011,30
2110,Meatball,02/23/2007,17
2111,Brutus,07/08/2015,17
2111,Mustafa,04/27/2013,83
2112,Big Paw,01/04/2016,27
2113,Malone Dies,03/11/2007,39
2114,Chandler,07/24/2008,68
2114,Mordecai,02/15/2015,36
2114,Ramses,09/15/2014,68
2115,Watson,10/26/2011,79
2116,Leon,02/04/2017,7
2116,Maynard,09/13/2008,35
2116,Mannix,01/29/2011,12
2117,Lynx,02/20/2013,53
2118,Foo Foo,04/07/2008,4
2118,Eggers,10/04/2014,84
2119,Johnny Cash,01/24/2012,23
2119,Stardew,05/11/2013,55
2119,Mr. Mittens,04/17/2016,10
2120,Pumpkin Spice Latte,11/19/2009,95
2120,Zelda,05/14/2016,11
2120,Mr. Mittens,01/08/2017,89
2121,Orrick,04/09/2014,2
2122,Bungee,06/23/2009,55
2122,Jo Jo,05/03/2016,74
2123,Merrick,11/01/2017,16
2124,Joe Lighthouse III,11/17/2017,33
2124,Otis,04/15/2014,64
2124,Doolittle,10/26/2016,42
2125,Noodles,07/01/2013,40
2125,Vlad the Impaler,08/05/2010,5
2125,Malloy,11/07/2015,48
2126,Beau,09/29/2016,47
2127,Stankle,02/28/2007,5
2127,Spock,01/27/2015,84
2128,Pheobe,12/27/2008,96
2129,Tiger,04/24/2015,59
2129,Misha,06/09/2008,93
2129,Ladybird,06/24/2012,18
2130,Reebok,01/07/2017,47
2130,Murzik,06/22/2008,33
2131,Beau,09/25/2017,3
2132,Calloway,05/24/2013,57
2132,Honeypot,08/21/2010,83
2132,Galoof,12/22/2007,92
2133,Ritzy,09/13/2014,20
2134,Sparky,09/30/2012,15
2134,Buddha,08/26/2015,25
2135,Palomino,09/06/2007,77
2135,Cow,10/10/2015,36
2135,Brando,06/04/2017,51
2136,Malone,10/07/2008,28
2137,Fudge,01/16/2008,52
2137,Kitten,11/02/2010,87
2138,Honeydew,12/16/2012,26
2138,Luna,06/15/2014,44
2139,Co Co,03/29/2013,92
2139,Watson,06/26/2010,63
2140,Dog,04/03/2010,84
2140,Ginger,10/12/2015,4
2141,Mitt,09/16/2017,21
2141,Kalika,05/05/2007,16
2142,Zak,12/16/2009,46
2143,Dumpsterfire,09/06/2012,50
2143,Lumpy,05/28/2016,6
2144,Milkshake,10/23/2011,8
2144,Panick,03/24/2015,46
2144,Arbuckle,01/06/2013,24
2145,Dana,02/23/2011,7
2145,Aristotle,03/01/2015,23
2146,Kitten,08/09/2015,38
2146,Leon,11/27/2013,12
2147,Palomino,12/07/2015,72
2148,Funyon,10/24/2011,89
2148,Rainbow,08/12/2012,55
2148,Puck,02/28/2011,90
2149,Waluigi,08/19/2014,67
2149,Chandler,04/13/2013,44
2149,Moonbeam,07/12/2007,20
2150,Hardrock,01/20/2016,48
2150,Brando,06/14/2014,17
2150,Yarb,12/06/2012,99
2151,Tipper,11/07/2009,46
2151,Kitten,12/25/2007,53
2152,Crocket,08/16/2013,33
2152,Tiger,06/13/2017,91
2152,Dremmel,05/04/2013,92
2153,Palomino,03/06/2011,62
2153,Panick,07/28/2014,14
2153,Mustafa,10/30/2010,92
2154,Waluigi,07/29/2010,21
2154,Patches,09/14/2009,38
2155,Dread Pirate Roberts,02/06/2009,14
2155,Brutus,06/16/2013,9
2156,Clem,07/06/2013,13
2156,Thelonius,12/28/2014,75
2157,Luna,08/31/2010,61
2157,Hirohito,06/16/2011,44
2157,Ginger,01/08/2008,39
2158,Ragamuffin,09/10/2008,95
2159,Toyota,05/05/2011,7
2159,Wheezer,01/05/2012,87
2160,Meowzer,08/26/2007,36
2160,Shell,07/24/2014,98
2161,Shingles,04/17/2011,96
2161,Mr. Grumpystripes,07/18/2012,88
2162,Balthazar,02/15/2014,2
2162,Leon,05/11/2010,58
2162,Vlad the Impaler,06/28/2016,6
2163,Pumpkin Spice Latte,03/17/2009,79
2163,Rainbow,03/13/2016,76
2164,Cinnabon,01/04/2017,66
2165,Chewbacca,10/04/2009,51
2165,Ricochet,02/28/2007,74
2165,Zelda,04/11/2011,29
2166,Moriarty,01/27/2017,44
2167,Porn,11/13/2009,65
2167,Beau,12/07/2016,23
2167,Bigfoot,11/21/2014,71
2168,French Toast,10/10/2012,9
2168,Buffy,08/19/2010,74
2169,Catzilla,09/12/2008,23
2169,Whirligig,02/02/2013,54
2169,Dog,04/03/2011,64
2170,Joe Lighthouse III,11/16/2015,23
2170,Muschi,01/23/2008,89
2171,Ricochet,11/14/2017,85
2171,Bianca,01/02/2007,56
2171,Reebok,08/05/2009,50
2172,Starfruit,09/08/2017,20
2172,Darth,06/26/2010,66
2173,Miracle Max,07/30/2008,38
2174,Sherlock,10/08/2007,10
2174,Spanky,11/20/2009,50
2175,Sam Peckinpaw,04/03/2011,55
2175,Malloy,02/23/2008,4
2175,Oswald,07/15/2008,68
2176,Princess Buttercup,02/09/2016,49
2176,Capone,04/30/2014,34
2177,Princess Peach,06/14/2013,67
2177,Bob Dole,12/28/2016,75
2177,Dread Pirate Roberts,07/06/2016,11
2178,Jo Jo,01/14/2008,84
2178,Malloy,01/21/2012,38
2178,Elvis,08/08/2009,47
2179,Ginger,01/22/2009,21
2179,Hans,06/08/2011,51
2180,Joe,03/23/2007,48
2181,Greystoke,04/03/2014,84
2181,Puss,07/03/2008,65
2181,Munster,10/10/2012,16
2182,Catzilla,06/26/2010,98
2182,Max,04/21/2011,27
2182,Meredith Baxter Birney,01/25/2016,89
2183,Beau,10/23/2013,31
2183,Kitty,07/08/2011,50
2184,Hirohito,01/12/2014,73
2184,Nanaimo,06/05/2011,59
2185,Mycroft,10/03/2009,37
2185,Sherbet,03/04/2010,98
2185,Orrick,07/23/2016,2
2186,Patches,08/05/2007,61
2186,Ears Malone,03/11/2009,2
2186,Munster,04/18/2013,80
2187,Porkchop,06/23/2017,42
2188,Pumpkin Spice Latte,08/09/2012,96
2188,Stairloafer,08/28/2007,30
2188,Brutus,10/22/2012,66
2189,Chia,11/17/2014,61
2189,Sherbet,04/16/2014,41
2190,Pookie,08/11/2008,90
2190,Spanky,05/10/2009,52
2191,Pru,11/22/2009,94
2191,Merrick,08/24/2017,11
2191,Whiskers,10/10/2010,53
2192,Otis,01/06/2008,92
2193,Kitty,04/21/2013,8
2194,Magoon,10/11/2009,25
2195,Aristotle,02/10/2016,10
2196,Trout,06/27/2011,26
2197,Ricochet,04/02/2016,38
2198,Baskerville,03/12/2010,5
2198,Funyon,07/13/2013,88
2199,Bianca,09/06/2015,55
2200,Palomino,07/04/2015,33
2200,Turbo,10/06/2012,81
2200,Mitt,02/14/2011,50
2201,Hardrock,10/04/2016,64
2201,Porgie,01/19/2010,87
2202,Frosty,09/01/2010,7
2202,Malone Dies,06/22/2009,35
2202,Maynard,01/24/2010,66
2203,Nanaimo,04/30/2012,77
2203,Pru,06/23/2011,83
2204,Waluigi,02/20/2013,88
2205,Cuddles the Kitten Clown,03/05/2017,7
2205,Aristotle,09/10/2010,0
2206,Fezzik,11/16/2010,0
2206,Fluglehorn,08/20/2011,97
2206,Hans,10/27/2007,61
2207,Papa,06/14/2009,2
2207,Galoof,08/20/2007,3
2208,Catzilla,10/01/2013,88
2209,Mannix,06/27/2010,43
2209,Zoe,12/25/2017,10
2210,Milkshake,04/08/2012,70
2211,Fezzik,08/04/2007,74
2211,Ritzy,10/31/2009,47
2211,Dog,01/05/2011,10
2212,Papa,08/17/2012,23
2212,Boris,12/14/2012,0
2213,Jo Jo,02/05/2011,58
2213,Winona,02/05/2012,64
2214,Rainbow,11/12/2015,20
2214,Milkshake,10/02/2014,37
2215,Panick,08/27/2013,12
2215,Ritzy,04/04/2010,32
2215,Bristol,08/27/2017,92
2216,Moriarty,04/12/2017,46
2216,Lynx,01/06/2017,27
2217,Lou Lou,12/01/2013,13
2217,Oscar,04/28/2010,71
2218,Kuzma,07/30/2014,89
2218,Ragamuffin,10/22/2010,94
2219,Milkshake,09/21/2014,58
2220,Freckles,03/12/2015,11
2221,Frosty,03/30/2016,78
2222,Fezzik,08/17/2008,25
2222,Commander D,10/10/2016,79
2223,Gipsy,10/15/2017,27
2224,Balthazar,12/02/2014,77
2224,Co Co,12/23/2007,30
2224,Commander D,05/06/2013,91
2225,Ramses,02/23/2010,35
2226,Porgie,06/24/2009,75
2227,Pru,12/23/2007,8
2227,Janet,06/12/2012,94
2227,Ricochet,11/14/2015,42
2228,Humperdinck,02/22/2017,43
2228,Funyon,03/22/2013,51
2229,Cuddles the Kitten Clown,07/14/2015,35
2230,Cinnabon,07/29/2012,84
2230,Farthing,08/20/2015,53
2230,Katz,01/01/2009,15
2231,Tiger,06/27/2007,6
2231,Sam Peckinpaw,04/03/2014,54
2231,Blizzard,12/17/2007,91
2232,Oswald,10/21/2017,11
2232,Oatmeal,03/16/2012,34
2232,Yarb,11/17/2013,38
2233,Cupcake,11/08/2016,96
2234,Pi-chan,11/03/2013,44
2234,Kemosabe,01/09/2010,91
2234,Oswald,04/30/2008,88
2235,Palomino,04/14/2010,34
2235,Orrick,02/07/2010,15
2236,French Toast,12/22/2011,29
2236,Otis,10/28/2015,60
2236,Mr. Grumpystripes,07/29/2016,92
2237,Hirohito,10/29/2014,44
2238,Luna,12/09/2011,75
2238,Milkshake,11/15/2013,2
2239,Gurney,02/13/2013,83
2239,Cupcake,10/24/2012,4
2240,Domino,06/05/2007,49
2241,Miyamoto,07/01/2017,85
2241,Pancreas,01/30/2014,12
2241,Blizzard,06/06/2011,5
2242,Pumpkin Spice Latte,10/07/2009,80
2242,Captain Fluffybritches,12/01/2010,25
2242,Fezzik,11/24/2011,50
2243,Joe Lighthouse III,07/30/2009,97
2244,Eleven,10/01/2015,97
2244,Puss,02/23/2008,20
2245,James Avery,06/17/2014,91
2245,Missy,12/10/2011,26
2246,Baskerville,10/10/2016,30
2247,Pi-chan,09/09/2009,68
2248,Penguin,05/11/2014,83
2248,Calloway,12/27/2012,19
2248,Sylvester,11/22/2007,89
2249,Chi Chi,10/23/2012,9
2249,Freckles,12/05/2010,21
2250,Gipsy,02/25/2012,45
2250,Tiger,10/21/2009,61
2251,Eleven,04/29/2015,87
2252,Rolls,10/26/2008,31
2252,Sparky,01/31/2009,18
2252,Sherlock,07/06/2016,1
2253,Watson,06/15/2010,20
2253,Captain Fluffybritches,09/27/2007,81
2254,Cataract,10/01/2017,34
2254,Galoof,04/25/2016,61
2254,Janet,05/25/2016,61
2255,Murzik,07/19/2017,53
2255,Pepa,08/13/2008,34
2256,Fletcher,02/14/2013,51
2256,Aristotle,11/11/2011,25
2256,Spock,01/08/2012,68
2257,Pumpkin Spice Latte,05/02/2008,18
2258,Panick,09/16/2008,94
2258,Milo,07/13/2007,58
2258,Sweet Pea,05/11/2011,16
2259,Oscar,07/21/2012,78
2260,Pheobe,09/19/2012,73
2260,Whirligig,09/08/2010,63
2261,Frisky,09/27/2014,55
2262,Foo Foo,12/30/2010,61
2262,Commander D,01/18/2012,82
2263,Funyon,04/24/2009,34
2263,Panick,05/26/2010,25
2263,Vizzini,08/23/2010,89
2264,Captain Fluffybritches,02/19/2015,12
2264,Catzilla,11/12/2013,14
2265,Luna,03/03/2011,90
2266,Murzik,12/03/2010,69
2266,Arbuckle,10/09/2011,6
2266,Stankle,10/05/2016,50
2267,Kitten,01/23/2016,81
2267,Mannix,12/01/2017,76
2268,Watson,02/06/2015,88
2269,Cinnabon,06/06/2011,51
2269,Oswald,09/12/2008,3
2269,Kitten,08/30/2016,11
2270,Otis,02/14/2014,3
2270,Mycroft,06/18/2009,40
2271,Inigo Montoya,09/09/2007,38
2271,Ears Malone,10/06/2017,1
2271,Boo Boo,10/17/2008,19
2272,Doolittle,05/25/2011,58
2272,Pantera,12/13/2016,94
2272,Greystoke,05/20/2011,56
2273,Fi Fi,02/21/2011,25
2273,Thelonius,11/24/2016,57
2274,Sherbet,08/26/2017,81
2274,Misty,12/05/2017,33
2275,Bonesteel,12/16/2013,29
2275,Cindy,01/07/2013,35
2276,Cataract,03/05/2007,68
2276,Galoof,10/29/2010,96
2277,Sam Peckinpaw,02/01/2010,36
2278,Greystoke,04/12/2013,60
2278,Wheezer,11/06/2008,88
2278,Fluffypants,05/25/2015,48
2279,Oatmeal,03/21/2007,33
2279,Ears Malone,01/20/2010,2
2280,Beau,11/04/2012,26
2280,Murzik,04/05/2012,48
2280,Pancreas,01/14/2011,13
2281,Lou Lou,06/15/2011,84
2281,Missy,07/03/2014,60
2281,Stardew,01/13/2008,20
2282,Frolicks,01/23/2010,6
2282,Cindy,04/19/2016,50
2282,Formica,12/10/2014,8
2283,Shell,03/27/2017,50
2283,Zoe,04/10/2013,16
2284,Korsakov,03/06/2014,43
2284,Johnny Cash,10/31/2014,31
2285,Checkers,06/16/2016,26
2285,Crocket,06/06/2013,38
2286,Rolls,05/31/2008,72
2287,Yarb,05/05/2008,6
2287,Copernicus,10/08/2015,64
2288,Pru,05/11/2016,70
2288,The Butcher,04/25/2011,66
2289,Penguin,06/10/2007,71
2290,Chia,09/21/2013,71
2290,Zoe,03/06/2016,63
2291,Ewan McTeagle,09/13/2007,65
2291,Pantera,05/10/2011,1
2292,Wheezer,05/08/2016,60
2293,Boris,03/14/2013,37
2294,Hirohito,01/26/2011,94
2295,Patches,01/06/2014,52
2296,Jo Jo,01/06/2017,38
2296,Crystal Meth,03/04/2014,92
2296,Sherlock,05/18/2007,77
2297,Princess Peach,06/19/2013,26
2298,Bullet,01/14/2015,59
2298,Bigfoot,09/01/2015,84
2299,Malone,10/22/2012,66
2299,Miyamoto,11/23/2008,96
2299,Mustafa,08/27/2016,85
2300,Cornmeal,06/17/2014,24
2300,Toyota,04/01/2007,78
2301,Mitt,12/06/2015,76
2301,Clem,02/05/2009,6
2302,Porgie,11/13/2015,24
2303,Farthing,06/20/2007,89
2303,Galoof,08/13/2009,90
2303,Eleven,06/04/2017,58
2304,Pancreas,03/18/2011,78
2305,Josephine,01/19/2016,47
2305,Snickers,01/07/2014,74
2305,The Unnamable,07/07/2011,7
2306,Yoko,12/27/2016,60
2307,Ginger,01/22/2013,93
2307,Magoon,03/28/2013,5
2308,Parsnip,02/14/2012,50
2308,Spock,10/11/2016,50
2309,Poppy,12/11/2017,32
2310,Tiger,07/31/2012,77
2311,Vlad the Impaler,12/13/2009,61
2311,Bungee,02/27/2009,71
2311,Hardrock,05/13/2010,86
2312,Gipsy,05/31/2016,12
2312,Goldy,08/28/2016,90
2312,Janet,03/15/2010,31
2313,Nanaimo,07/31/2008,70
2313,Murzik,09/24/2007,98
2313,Vlad the Impaler,06/27/2009,34
2314,Thelonius,09/25/2016,81
2314,Smudge,09/08/2016,91
2315,Blizzard,05/02/2013,22
2315,Arbuckle,08/08/2014,27
2316,Aristotle,05/11/2013,11
2317,Pookie,07/07/2010,3
2317,Misha,04/29/2012,86
2317,Lucielle,03/26/2012,24
2318,Zak,06/13/2016,27
2318,Zak,07/17/2009,41
2319,Diesel,09/27/2012,85
2320,Hardrock,11/17/2016,84
2321,Koufax,01/12/2010,41
2321,Fi Fi,12/16/2017,97
2321,Pookie,10/05/2016,92
2322,Dipstick,11/16/2007,30
2322,James Avery,07/27/2017,4
2322,Sobriquet,09/25/2008,65
2323,Bungee,04/12/2014,68
2323,Pancreas,03/19/2014,91
2324,Greystoke,10/01/2014,69
2324,Rorschach,04/24/2011,38
2324,Lynx,12/22/2010,87
2325,Bess,07/01/2009,16
2326,Spanky,05/26/2008,16
2327,Sobriquet,06/11/2011,5
2327,Cindy,04/24/2014,20
2328,Copernicus,10/29/2008,81
2328,Puck,06/15/2017,1
2329,Frolicks,02/13/2017,72
2329,Yarb,09/30/2012,88
2330,Magoon,10/09/2011,91
2330,Humperdinck,03/09/2013,63
2331,Daytona,01/16/2010,55
2331,Cupcake,12/20/2015,87
2332,Dipstick,11/05/2007,27
2332,Koufax,05/11/2008,89
2333,Pru,02/04/2015,72
2334,Ritzy,04/27/2016,54
2335,Missy,04/29/2017,77
2335,Nanaimo,11/01/2011,97
2336,Hardrock,05/09/2009,14
2336,Mr. Grumpystripes,06/06/2017,12
2337,Eggers,05/28/2015,53
2338,Butzhold,11/23/2015,63
2338,Waldo,03/22/2016,94
2339,Ears Malone,03/06/2011,7
2340,Missy,04/07/2010,80
2340,Smeagol,01/21/2015,38
2340,Frolicks,05/12/2012,57
2341,Vizzini,11/16/2013,68
2342,Mustafa,08/26/2010,22
2342,Bianca,08/26/2017,37
2342,Paws de Leon,07/27/2008,57
2343,Lou Lou,07/27/2010,23
2344,Munster,04/23/2012,45
2344,Smokey,11/18/2016,54
2344,Meatball,01/04/2010,40
2345,Jo Jo,08/06/2013,19
2346,Mr. Grumpystripes,06/30/2015,83
2346,280Z,10/06/2013,77
2347,Lucielle,03/11/2015,48
2347,Reebok,09/17/2015,24
2347,Whiskers,05/24/2011,54
2348,Kitten,09/11/2016,80
2348,Muesli,04/10/2009,9
2349,Bess,11/16/2010,86
2349,Joe Lighthouse III,11/19/2013,68
2349,Freckles,03/05/2015,79
2350,Yoko,11/26/2008,70
2350,Smeagol,01/02/2007,34
2350,Matches,02/08/2013,36
2351,Princess Buttercup,10/18/2017,60
2352,Orrick,01/25/2016,21
2352,Commander D,09/26/2015,6
2353,Joe,11/13/2012,29
2353,Palomino,09/26/2017,56
2354,Mannix,05/30/2007,19
2354,Hardrock,11/02/2011,37
2355,Beauregard,04/17/2011,91
2355,Murzik,05/25/2010,66
2355,Flanders,03/07/2013,6
2356,Arbuckle,01/27/2011,50
2357,Katz,01/14/2016,59
2357,Kitten,03/15/2016,83
2357,Waldo,12/28/2015,21
2358,Dremmel,03/24/2015,89
2358,Princess Buttercup,10/25/2010,10
2358,Buddha,12/21/2009,8
2359,Patches,04/25/2008,8
2359,Chandler,01/24/2008,0
2360,Wheezer,12/28/2015,79
2360,Sam Peckinpaw,04/18/2011,0
2361,Kiska,11/26/2012,97
2361,Vlad the Impaler,02/07/2013,36
2362,Stonehenge,10/19/2013,14
2362,Gabby,12/09/2017,48
2362,Dana,12/23/2008,30
2363,Pheobe,08/15/2012,25
2363,Fi Fi,11/21/2015,50
2364,Hirohito,04/03/2016,78
2364,Princess Buttercup,05/12/2007,65
2365,Diesel,02/13/2011,24
2365,Calloway,11/11/2008,32
2365,Ricochet,03/18/2007,20
2366,Zoe,08/11/2009,18
2366,Chewbacca,07/12/2008,12
2366,Flanders,05/09/2009,18
2367,Stankle,09/16/2011,74
2368,Yoko,08/06/2007,70
2368,Gunnar,12/01/2014,29
2369,Zoe,04/11/2014,70
2369,Mr. Mittens,04/30/2017,96
2370,Sherbet,06/27/2007,99
2371,Ears Malone,06/06/2015,51
2372,Fi Fi,10/04/2010,64
2372,Butzhold,10/05/2016,15
2373,Cindy,05/20/2010,65
2373,Dread Pirate Roberts,05/21/2008,52
2373,Mitt,06/17/2007,24
2374,Catzilla,03/06/2017,82
2375,Panick,01/19/2015,14
2376,Arbuckle,07/10/2014,38
2377,Puck,08/12/2009,23
2378,Starfruit,12/31/2010,82
2379,Snowdrop,08/05/2016,48
2379,Fi Fi,07/06/2012,24
2379,Sylvester,12/21/2014,0
2380,Mycroft,12/12/2007,38
2380,Whiskers,12/31/2008,16
2381,Frisky,04/20/2013,82
2381,Hans,08/11/2009,38
2382,Sherlock,03/23/2015,74
2382,Bambi,01/14/2010,85
2382,Smokey,11/28/2017,92
2383,Fudge,12/07/2015,33
2384,Chia,02/18/2016,75
2384,Sherbet,10/03/2015,45
2385,Sparky,06/13/2007,67
2386,Stairloafer,05/29/2017,95
2386,280Z,02/03/2008,0
2386,Franzen,06/24/2012,38
2387,Rainbow,08/01/2013,41
2388,Cuddles the Kitten Clown,03/27/2016,27
2389,Franzen,02/19/2013,77
2389,Janet,05/13/2016,1
2389,Yoko,05/14/2013,94
2390,Vlad the Impaler,02/10/2010,39
2391,Dipstick,11/09/2009,83
